Latitude,Longitude,Altitude,Time
-34.56501411,-58.47056641,38.29999923706055,2021-06-10T07:15:00Z
-34.56508545,-58.4706996,40.20000076293945,2021-06-10T07:15:01Z
-34.5651549,-58.47080019,40.20000076293945,2021-06-10T07:15:03Z
-34.56521033,-58.47091846,39.79999923706055,2021-06-10T07:15:05Z
-34.56526196,-58.47104255,40.70000076293945,2021-06-10T07:15:07Z
-34.56533492,-58.47111301,39.70000076293945,2021-06-10T07:15:09Z
-34.56541273,-58.47120656,39.29999923706055,2021-06-10T07:15:12Z
-34.56547442,-58.4712974,38.79999923706055,2021-06-10T07:15:14Z
-34.56551099,-58.47141491,38.29999923706055,2021-06-10T07:15:16Z
-34.5656353,-58.47153229,36.20000076293945,2021-06-10T07:15:18Z
-34.56576609,-58.4717266,36.099998474121094,2021-06-10T07:15:21Z
-34.56586675,-58.47190209,36.099998474121094,2021-06-10T07:15:23Z
-34.56597505,-58.4720592,35.79999923706055,2021-06-10T07:15:25Z
-34.56610393,-58.47225582,35.20000076293945,2021-06-10T07:15:27Z
-34.5662322,-58.4724486,35.0,2021-06-10T07:15:28Z
-34.56635462,-58.47263051,35.099998474121094,2021-06-10T07:15:30Z
-34.56647837,-58.47280831,35.099998474121094,2021-06-10T07:15:32Z
-34.56660182,-58.47298576,35.20000076293945,2021-06-10T07:15:34Z
-34.56668446,-58.47309805,35.20000076293945,2021-06-10T07:15:36Z
-34.56684579,-58.47346485,34.5,2021-06-10T07:15:38Z
-34.56695447,-58.47366054,35.0,2021-06-10T07:15:40Z
-34.56708828,-58.47383854,35.0,2021-06-10T07:15:42Z
-34.56712247,-58.47403897,34.599998474121094,2021-06-10T07:15:46Z
-34.5672569,-58.4742299,31.200000762939453,2021-06-10T07:15:48Z
-34.567344,-58.47441407,32.900001525878906,2021-06-10T07:15:49Z
-34.5674888,-58.47462529,31.399999618530273,2021-06-10T07:15:51Z
-34.56762598,-58.47480105,31.399999618530273,2021-06-10T07:15:52Z
-34.56768873,-58.47499566,28.799999237060547,2021-06-10T07:15:54Z
-34.56778406,-58.47518335,25.299999237060547,2021-06-10T07:15:56Z
-34.56788194,-58.47537987,28.799999237060547,2021-06-10T07:15:58Z
-34.56801911,-58.47554409,31.100000381469727,2021-06-10T07:16:02Z
-34.56810769,-58.47573579,27.200000762939453,2021-06-10T07:16:03Z
-34.56824543,-58.4759151,27.799999237060547,2021-06-10T07:16:05Z
-34.56836755,-58.47611868,27.799999237060547,2021-06-10T07:16:07Z
-34.56848009,-58.47632293,28.799999237060547,2021-06-10T07:16:09Z
-34.56860488,-58.47653402,29.600000381469727,2021-06-10T07:16:11Z
-34.56874069,-58.47677712,31.700000762939453,2021-06-10T07:16:12Z
-34.56882999,-58.47693695,31.600000381469727,2021-06-10T07:16:14Z
-34.5689048,-58.47705639,30.700000762939453,2021-06-10T07:16:16Z
-34.56895043,-58.47710846,32.099998474121094,2021-06-10T07:16:18Z
-34.56892426,-58.47708753,32.400001525878906,2021-06-10T07:16:22Z
-34.56891682,-58.47707491,32.900001525878906,2021-06-10T07:16:26Z
-34.56891124,-58.47708473,33.20000076293945,2021-06-10T07:16:59Z
-34.56893962,-58.47710815,35.099998474121094,2021-06-10T07:17:01Z
-34.56898424,-58.47719984,36.0,2021-06-10T07:17:04Z
-34.5690452,-58.47728553,33.099998474121094,2021-06-10T07:17:06Z
-34.56909517,-58.47738638,32.0,2021-06-10T07:17:08Z
-34.5691475,-58.47748382,31.600000381469727,2021-06-10T07:17:10Z
-34.56922346,-58.47756427,29.700000762939453,2021-06-10T07:17:11Z
-34.56930199,-58.47772582,29.399999618530273,2021-06-10T07:17:13Z
-34.56936956,-58.47786755,28.899999618530273,2021-06-10T07:17:15Z
-34.56943691,-58.47798839,31.200000762939453,2021-06-10T07:17:17Z
-34.56951568,-58.47810594,32.400001525878906,2021-06-10T07:17:19Z
-34.56959653,-58.47823614,32.79999923706055,2021-06-10T07:17:21Z
-34.56966929,-58.47835076,31.799999237060547,2021-06-10T07:17:23Z
-34.56974641,-58.47845225,30.399999618530273,2021-06-10T07:17:25Z
-34.56981825,-58.47856117,30.5,2021-06-10T07:17:27Z
-34.56990207,-58.47866734,30.299999237060547,2021-06-10T07:17:29Z
-34.56997761,-58.47883622,31.0,2021-06-10T07:17:31Z
-34.57007894,-58.47900103,32.400001525878906,2021-06-10T07:17:33Z
-34.57016506,-58.47918007,32.900001525878906,2021-06-10T07:17:35Z
-34.57025269,-58.47933327,33.400001525878906,2021-06-10T07:17:37Z
-34.57034392,-58.47948243,32.900001525878906,2021-06-10T07:17:39Z
-34.5704293,-58.47962317,32.900001525878906,2021-06-10T07:17:41Z
-34.57050674,-58.47975078,32.099998474121094,2021-06-10T07:17:43Z
-34.57056822,-58.47985078,33.29999923706055,2021-06-10T07:17:45Z
-34.57065107,-58.4798737,33.599998474121094,2021-06-10T07:17:49Z
-34.57068173,-58.47984463,32.599998474121094,2021-06-10T07:17:51Z
-34.57071151,-58.47981166,32.0,2021-06-10T07:17:53Z
-34.57079698,-58.47972851,32.0,2021-06-10T07:17:54Z
-34.57097608,-58.4797197,31.899999618530273,2021-06-10T07:17:56Z
-34.57109504,-58.47965731,31.600000381469727,2021-06-10T07:17:58Z
-34.57119742,-58.47954821,32.29999923706055,2021-06-10T07:18:00Z
-34.57127198,-58.47949929,32.5,2021-06-10T07:18:03Z
-34.57133623,-58.47935385,31.600000381469727,2021-06-10T07:18:05Z
-34.57134533,-58.47935014,31.700000762939453,2021-06-10T07:18:06Z
-34.5714221,-58.47941678,33.599998474121094,2021-06-10T07:18:08Z
-34.57148997,-58.47947624,33.400001525878906,2021-06-10T07:18:10Z
-34.5715517,-58.47959549,35.0,2021-06-10T07:18:12Z
-34.57160416,-58.47965203,34.900001525878906,2021-06-10T07:18:15Z
-34.57173435,-58.47982287,35.79999923706055,2021-06-10T07:18:17Z
-34.57179635,-58.47992372,35.20000076293945,2021-06-10T07:18:18Z
-34.57181781,-58.480138,31.200000762939453,2021-06-10T07:18:20Z
-34.57194578,-58.48026678,28.600000381469727,2021-06-10T07:18:22Z
-34.57202004,-58.48037741,28.0,2021-06-10T07:18:24Z
-34.57211983,-58.48048981,29.5,2021-06-10T07:18:26Z
-34.57221598,-58.480605,28.600000381469727,2021-06-10T07:18:27Z
-34.57224136,-58.48066868,29.100000381469727,2021-06-10T07:18:31Z
-34.57230616,-58.48075105,29.899999618530273,2021-06-10T07:18:33Z
-34.57242196,-58.48095377,28.399999618530273,2021-06-10T07:18:36Z
-34.57248635,-58.48111568,28.899999618530273,2021-06-10T07:18:38Z
-34.57254559,-58.48117041,28.5,2021-06-10T07:18:40Z
-34.57258893,-58.48124904,29.0,2021-06-10T07:18:44Z
-34.57261722,-58.48131546,29.600000381469727,2021-06-10T07:18:46Z
-34.57263958,-58.48131217,30.0,2021-06-10T07:18:48Z
-34.57262646,-58.48135565,30.100000381469727,2021-06-10T07:18:50Z
-34.57265893,-58.48134592,31.399999618530273,2021-06-10T07:18:51Z
-34.57267153,-58.4813197,32.599998474121094,2021-06-10T07:18:53Z
-34.57270762,-58.48129867,34.5,2021-06-10T07:18:57Z
-34.57270053,-58.4812891,35.70000076293945,2021-06-10T07:18:59Z
-34.57268397,-58.4813238,37.400001525878906,2021-06-10T07:19:01Z
-34.57269472,-58.4813366,40.599998474121094,2021-06-10T07:19:03Z
-34.57268185,-58.48135329,44.70000076293945,2021-06-10T07:19:07Z
-34.57269649,-58.48131303,46.900001525878906,2021-06-10T07:19:15Z
-34.57268675,-58.48128357,47.79999923706055,2021-06-10T07:19:17Z
-34.57266859,-58.48126695,49.20000076293945,2021-06-10T07:19:19Z
-34.57264894,-58.48124398,50.099998474121094,2021-06-10T07:19:20Z
-34.57264064,-58.48128866,52.70000076293945,2021-06-10T07:19:27Z
-34.5726254,-58.48134445,56.70000076293945,2021-06-10T07:19:29Z
-34.57263245,-58.48141607,53.79999923706055,2021-06-10T07:19:31Z
-34.57276736,-58.48158767,56.29999923706055,2021-06-10T07:19:33Z
-34.57291675,-58.48181848,59.900001525878906,2021-06-10T07:19:34Z
-34.5730583,-58.4820309,60.70000076293945,2021-06-10T07:19:36Z
-34.57323346,-58.4822425,62.0,2021-06-10T07:19:38Z
-34.57340112,-58.48254748,63.400001525878906,2021-06-10T07:19:40Z
-34.57354437,-58.48273731,62.29999923706055,2021-06-10T07:19:42Z
-34.57366438,-58.48291884,63.400001525878906,2021-06-10T07:19:44Z
-34.57372395,-58.48297467,63.599998474121094,2021-06-10T07:19:46Z
-34.57375197,-58.48305615,60.70000076293945,2021-06-10T07:19:48Z
-34.5737981,-58.48313119,58.20000076293945,2021-06-10T07:19:50Z
-34.57382484,-58.48326975,53.400001525878906,2021-06-10T07:19:52Z
-34.57384276,-58.48335027,53.70000076293945,2021-06-10T07:19:55Z
-34.57387081,-58.48339264,53.29999923706055,2021-06-10T07:19:57Z
-34.57389261,-58.48340374,53.70000076293945,2021-06-10T07:19:58Z
-34.57391481,-58.48340535,58.099998474121094,2021-06-10T07:20:00Z
-34.57388751,-58.48346417,62.0,2021-06-10T07:20:02Z
-34.57386225,-58.48350698,63.79999923706055,2021-06-10T07:20:04Z
-34.57384287,-58.48346642,65.69999694824219,2021-06-10T07:20:06Z
-34.57383617,-58.48348221,65.0,2021-06-10T07:20:11Z
-34.57384499,-58.48349718,63.79999923706055,2021-06-10T07:20:14Z
-34.57384542,-58.4835101,63.900001525878906,2021-06-10T07:20:18Z
-34.57385066,-58.48352974,62.70000076293945,2021-06-10T07:20:21Z
-34.5738713,-58.48357084,62.900001525878906,2021-06-10T07:20:24Z
-34.57395074,-58.48367309,62.400001525878906,2021-06-10T07:20:27Z
-34.57402883,-58.48375682,63.099998474121094,2021-06-10T07:20:29Z
-34.5740761,-58.48383727,64.0999984741211,2021-06-10T07:20:30Z
-34.57412727,-58.4839219,64.80000305175781,2021-06-10T07:20:32Z
-34.57421466,-58.48399313,63.900001525878906,2021-06-10T07:20:34Z
-34.57422746,-58.48408415,67.69999694824219,2021-06-10T07:20:36Z
-34.57427638,-58.48411118,68.69999694824219,2021-06-10T07:20:38Z
-34.57428133,-58.48408605,67.69999694824219,2021-06-10T07:20:42Z
-34.5742979,-58.48408197,66.69999694824219,2021-06-10T07:20:44Z
-34.5743095,-58.48407936,66.30000305175781,2021-06-10T07:20:46Z
-34.57431725,-58.48407264,65.30000305175781,2021-06-10T07:20:53Z
-34.57433263,-58.48411836,66.5,2021-06-10T07:20:55Z
-34.57434182,-58.48418152,64.9000015258789,2021-06-10T07:20:56Z
-34.57437331,-58.48425624,64.80000305175781,2021-06-10T07:20:58Z
-34.57444397,-58.4843283,65.5,2021-06-10T07:21:00Z
-34.57451373,-58.48446372,61.20000076293945,2021-06-10T07:21:02Z
-34.57459196,-58.48468839,58.900001525878906,2021-06-10T07:21:06Z
-34.57467768,-58.48475964,58.099998474121094,2021-06-10T07:21:08Z
-34.57470359,-58.48485294,54.20000076293945,2021-06-10T07:21:10Z
-34.57473498,-58.48490902,53.5,2021-06-10T07:21:11Z
-34.57478342,-58.48498252,53.400001525878906,2021-06-10T07:21:13Z
-34.57475049,-58.48497861,54.79999923706055,2021-06-10T07:21:17Z
-34.57474032,-58.48494797,50.900001525878906,2021-06-10T07:21:19Z
-34.57472786,-58.48496648,49.599998474121094,2021-06-10T07:21:21Z
-34.57472427,-58.48497986,48.400001525878906,2021-06-10T07:21:22Z
-34.57470129,-58.4850123,49.5,2021-06-10T07:21:26Z
-34.57468769,-58.48502025,51.79999923706055,2021-06-10T07:21:28Z
-34.57469164,-58.48503147,53.599998474121094,2021-06-10T07:21:38Z
-34.57472009,-58.48506496,53.0,2021-06-10T07:21:46Z
-34.57475704,-58.48510314,52.79999923706055,2021-06-10T07:21:48Z
-34.57476391,-58.48511934,53.0,2021-06-10T07:22:13Z
-34.57482619,-58.48515579,53.0,2021-06-10T07:22:15Z
-34.57491648,-58.485232,52.900001525878906,2021-06-10T07:22:17Z
-34.57497361,-58.48540516,51.5,2021-06-10T07:22:19Z
-34.57503121,-58.48548209,49.79999923706055,2021-06-10T07:22:21Z
-34.5751224,-58.4855746,50.599998474121094,2021-06-10T07:22:23Z
-34.57519703,-58.48571925,50.5,2021-06-10T07:22:24Z
-34.57524127,-58.48580689,50.099998474121094,2021-06-10T07:22:26Z
-34.57527562,-58.48589796,50.0,2021-06-10T07:22:29Z
-34.57537088,-58.48608555,49.5,2021-06-10T07:22:31Z
-34.57542669,-58.48622283,47.5,2021-06-10T07:22:32Z
-34.57547696,-58.48629684,47.20000076293945,2021-06-10T07:22:34Z
-34.57552997,-58.48641971,46.400001525878906,2021-06-10T07:22:37Z
-34.57556619,-58.48650869,46.79999923706055,2021-06-10T07:22:39Z
-34.57561223,-58.48662642,45.79999923706055,2021-06-10T07:22:40Z
-34.57568744,-58.48671606,45.5,2021-06-10T07:22:42Z
-34.57573048,-58.48679671,45.599998474121094,2021-06-10T07:22:44Z
-34.5757775,-58.48683921,45.70000076293945,2021-06-10T07:22:46Z
-34.57582005,-58.48691578,44.70000076293945,2021-06-10T07:22:48Z
-34.57587908,-58.48698378,43.79999923706055,2021-06-10T07:22:50Z
-34.57591474,-58.48706853,42.70000076293945,2021-06-10T07:22:52Z
-34.57595786,-58.48714465,42.099998474121094,2021-06-10T07:22:54Z
-34.57599813,-58.48721637,43.20000076293945,2021-06-10T07:22:56Z
-34.57605854,-58.48729082,45.79999923706055,2021-06-10T07:23:00Z
-34.57617882,-58.48736398,44.0,2021-06-10T07:23:02Z
-34.57622538,-58.48741153,43.79999923706055,2021-06-10T07:23:04Z
-34.57625753,-58.48749572,44.70000076293945,2021-06-10T07:23:06Z
-34.57631548,-58.48765666,44.599998474121094,2021-06-10T07:23:08Z
-34.57641264,-58.48778745,44.099998474121094,2021-06-10T07:23:10Z
-34.57645364,-58.48789211,45.79999923706055,2021-06-10T07:23:12Z
-34.57657477,-58.48802039,46.099998474121094,2021-06-10T07:23:13Z
-34.57670969,-58.48826725,44.20000076293945,2021-06-10T07:23:15Z
-34.57680939,-58.48845805,46.0,2021-06-10T07:23:17Z
-34.57693964,-58.48863045,45.79999923706055,2021-06-10T07:23:19Z
-34.57702667,-58.48878349,44.0,2021-06-10T07:23:21Z
-34.57714062,-58.4889832,43.0,2021-06-10T07:23:25Z
-34.57712509,-58.48906535,42.099998474121094,2021-06-10T07:23:27Z
-34.57717121,-58.48915232,41.599998474121094,2021-06-10T07:23:28Z
-34.57721275,-58.48925764,42.099998474121094,2021-06-10T07:23:30Z
-34.57739423,-58.48950815,42.400001525878906,2021-06-10T07:23:32Z
-34.57755809,-58.48969632,43.900001525878906,2021-06-10T07:23:35Z
-34.57766457,-58.4898528,42.79999923706055,2021-06-10T07:23:37Z
-34.57774613,-58.48999111,40.599998474121094,2021-06-10T07:23:39Z
-34.57780116,-58.49002484,38.70000076293945,2021-06-10T07:23:41Z
-34.57778702,-58.49007202,38.29999923706055,2021-06-10T07:23:42Z
-34.57777939,-58.49011765,36.29999923706055,2021-06-10T07:23:44Z
-34.57785815,-58.49020542,35.79999923706055,2021-06-10T07:23:48Z
-34.57789055,-58.49026562,36.20000076293945,2021-06-10T07:23:50Z
-34.57798129,-58.49042902,35.70000076293945,2021-06-10T07:23:52Z
-34.57810151,-58.49068111,36.5,2021-06-10T07:23:54Z
-34.57821915,-58.49088983,37.5,2021-06-10T07:23:55Z
-34.57824735,-58.49095389,30.100000381469727,2021-06-10T07:23:57Z
-34.57834272,-58.49105804,31.799999237060547,2021-06-10T07:23:59Z
-34.57838964,-58.49117237,32.79999923706055,2021-06-10T07:24:01Z
-34.57844622,-58.49126269,33.0,2021-06-10T07:24:05Z
-34.57858854,-58.49144053,33.400001525878906,2021-06-10T07:24:06Z
-34.57872325,-58.49161581,32.400001525878906,2021-06-10T07:24:08Z
-34.57882925,-58.49179562,32.0,2021-06-10T07:24:10Z
-34.57888562,-58.49190973,32.400001525878906,2021-06-10T07:24:12Z
-34.57897283,-58.49197464,31.399999618530273,2021-06-10T07:24:14Z
-34.57900183,-58.49216549,31.5,2021-06-10T07:24:16Z
-34.57904932,-58.49235076,34.70000076293945,2021-06-10T07:24:18Z
-34.57911201,-58.49246275,35.20000076293945,2021-06-10T07:24:19Z
-34.57914524,-58.49261153,35.5,2021-06-10T07:24:22Z
-34.57929093,-58.49276012,35.0,2021-06-10T07:24:24Z
-34.57936664,-58.49285516,35.099998474121094,2021-06-10T07:24:25Z
-34.57948562,-58.4931371,35.0,2021-06-10T07:24:27Z
-34.57961251,-58.49327196,37.29999923706055,2021-06-10T07:24:29Z
-34.57971482,-58.49339999,38.29999923706055,2021-06-10T07:24:31Z
-34.57977262,-58.49351483,38.400001525878906,2021-06-10T07:24:34Z
-34.57983174,-58.49356525,38.5,2021-06-10T07:24:36Z
-34.5798699,-58.49362847,37.900001525878906,2021-06-10T07:24:37Z
-34.57993054,-58.49369934,40.400001525878906,2021-06-10T07:24:41Z
-34.5800414,-58.49371385,41.79999923706055,2021-06-10T07:24:43Z
-34.58010937,-58.49364131,47.70000076293945,2021-06-10T07:24:45Z
-34.58017461,-58.49356888,44.20000076293945,2021-06-10T07:24:47Z
-34.58022378,-58.4935009,45.0,2021-06-10T07:24:49Z
-34.58026502,-58.4934516,43.70000076293945,2021-06-10T07:24:51Z
-34.58033566,-58.49332326,44.79999923706055,2021-06-10T07:24:53Z
-34.58042392,-58.49318621,43.79999923706055,2021-06-10T07:24:55Z
-34.58046508,-58.49315115,42.099998474121094,2021-06-10T07:24:57Z
-34.58053107,-58.49311751,39.599998474121094,2021-06-10T07:24:59Z
-34.58059421,-58.49307938,41.0,2021-06-10T07:25:01Z
-34.58062718,-58.49295595,42.70000076293945,2021-06-10T07:25:04Z
-34.58063924,-58.49290622,41.099998474121094,2021-06-10T07:25:06Z
-34.58061151,-58.49287656,40.70000076293945,2021-06-10T07:25:08Z
-34.58061565,-58.49286304,44.20000076293945,2021-06-10T07:25:09Z
-34.58062813,-58.49285384,45.900001525878906,2021-06-10T07:25:11Z
-34.58064332,-58.4928324,48.599998474121094,2021-06-10T07:25:13Z
-34.58063836,-58.49278003,47.099998474121094,2021-06-10T07:25:15Z
-34.58064435,-58.49276928,46.099998474121094,2021-06-10T07:25:30Z
-34.58064616,-58.4927531,46.099998474121094,2021-06-10T07:25:36Z
-34.58062194,-58.49273943,45.900001525878906,2021-06-10T07:26:58Z
-34.58061957,-58.49272277,36.599998474121094,2021-06-10T07:27:00Z
-34.58063655,-58.49271371,29.799999237060547,2021-06-10T07:27:05Z
-34.58064957,-58.49270353,27.200000762939453,2021-06-10T07:27:08Z
-34.58065104,-58.49269268,29.799999237060547,2021-06-10T07:28:14Z
-34.58063792,-58.49269606,29.0,2021-06-10T07:28:51Z
-34.58061408,-58.49269228,29.700000762939453,2021-06-10T07:29:01Z
-34.5806193,-58.49268229,27.600000381469727,2021-06-10T07:29:07Z
-34.58057725,-58.49269974,29.299999237060547,2021-06-10T07:30:10Z
-34.58053925,-58.49268533,32.20000076293945,2021-06-10T07:30:12Z
-34.58051592,-58.49266073,34.20000076293945,2021-06-10T07:30:13Z
-34.58050782,-58.49263198,34.79999923706055,2021-06-10T07:30:15Z
-34.58048913,-58.49260936,34.29999923706055,2021-06-10T07:30:17Z
-34.5804579,-58.49260398,34.900001525878906,2021-06-10T07:30:19Z
-34.58044852,-58.49258577,34.5,2021-06-10T07:30:21Z
-34.58043136,-58.49258626,42.70000076293945,2021-06-10T07:30:23Z
-34.5804087,-58.49257399,45.900001525878906,2021-06-10T07:30:25Z
-34.5803873,-58.49257368,43.900001525878906,2021-06-10T07:30:27Z
-34.5803779,-58.49256145,42.79999923706055,2021-06-10T07:30:29Z
-34.58037264,-58.49257594,43.599998474121094,2021-06-10T07:30:31Z
-34.58037014,-58.49260481,44.400001525878906,2021-06-10T07:30:33Z
-34.58035468,-58.49256804,43.70000076293945,2021-06-10T07:30:35Z
-34.58034527,-58.49256358,43.400001525878906,2021-06-10T07:30:37Z
-34.58034278,-58.49253942,45.0,2021-06-10T07:30:39Z
-34.58033447,-58.49253239,44.5,2021-06-10T07:30:41Z
-34.58026319,-58.49251636,46.400001525878906,2021-06-10T07:30:43Z
-34.58024267,-58.49251292,46.0,2021-06-10T07:30:45Z
-34.58021186,-58.49251709,46.20000076293945,2021-06-10T07:30:47Z
-34.58019387,-58.49251369,45.900001525878906,2021-06-10T07:30:50Z
-34.58019109,-58.49249801,46.5,2021-06-10T07:30:52Z
-34.58020169,-58.49245653,45.099998474121094,2021-06-10T07:30:54Z
-34.58022276,-58.49244788,46.70000076293945,2021-06-10T07:30:56Z
-34.58020547,-58.49241076,44.400001525878906,2021-06-10T07:30:58Z
-34.58020161,-58.49235317,46.0,2021-06-10T07:31:00Z
-34.58017601,-58.49232028,46.79999923706055,2021-06-10T07:31:01Z
-34.58015799,-58.49229279,46.20000076293945,2021-06-10T07:31:03Z
-34.5801801,-58.49230774,45.20000076293945,2021-06-10T07:31:05Z
-34.58017581,-58.49228738,45.400001525878906,2021-06-10T07:31:07Z
-34.58015552,-58.49227609,45.599998474121094,2021-06-10T07:31:11Z
-34.580144,-58.49226806,45.70000076293945,2021-06-10T07:31:14Z
-34.58013058,-58.49224644,46.0,2021-06-10T07:31:16Z
-34.58010519,-58.49224385,46.70000076293945,2021-06-10T07:31:17Z
-34.5800978,-58.49222621,47.29999923706055,2021-06-10T07:31:19Z
-34.58008659,-58.492223,47.70000076293945,2021-06-10T07:31:21Z
-34.58008453,-58.49221235,47.0,2021-06-10T07:31:23Z
-34.58007764,-58.49220187,46.900001525878906,2021-06-10T07:31:25Z
-34.58006139,-58.49219172,47.5,2021-06-10T07:31:28Z
-34.58002728,-58.49216939,47.20000076293945,2021-06-10T07:31:32Z
-34.58000557,-58.49215268,48.099998474121094,2021-06-10T07:31:34Z
-34.57993798,-58.49208274,50.099998474121094,2021-06-10T07:31:37Z
-34.57991816,-58.49206122,51.5,2021-06-10T07:31:39Z
-34.57987738,-58.49200796,50.099998474121094,2021-06-10T07:31:41Z
-34.57985845,-58.49197489,49.900001525878906,2021-06-10T07:31:42Z
-34.57986999,-58.49199404,52.599998474121094,2021-06-10T07:31:44Z
-34.57986309,-58.49201742,55.900001525878906,2021-06-10T07:31:46Z
-34.57985603,-58.49200968,56.599998474121094,2021-06-10T07:31:48Z
-34.57985005,-58.49198291,57.29999923706055,2021-06-10T07:31:51Z
-34.5798259,-58.49195232,57.400001525878906,2021-06-10T07:31:53Z
-34.57982903,-58.49192481,57.20000076293945,2021-06-10T07:31:55Z
-34.57983198,-58.49186079,56.20000076293945,2021-06-10T07:31:57Z
-34.57984533,-58.49180535,54.900001525878906,2021-06-10T07:31:59Z
-34.5798943,-58.49173589,52.29999923706055,2021-06-10T07:32:01Z
-34.57993705,-58.49168387,53.79999923706055,2021-06-10T07:32:03Z
-34.57995309,-58.49165881,53.900001525878906,2021-06-10T07:32:04Z
-34.57998169,-58.49161934,51.20000076293945,2021-06-10T07:32:06Z
-34.5800008,-58.49159929,49.70000076293945,2021-06-10T07:32:09Z
-34.58001671,-58.49156184,49.70000076293945,2021-06-10T07:32:11Z
-34.58004217,-58.49156152,49.20000076293945,2021-06-10T07:32:13Z
-34.58006637,-58.49155535,48.79999923706055,2021-06-10T07:32:15Z
-34.58005778,-58.4915255,51.20000076293945,2021-06-10T07:32:16Z
-34.58007001,-58.49152141,52.0,2021-06-10T07:32:18Z
-34.58008127,-58.49151643,51.900001525878906,2021-06-10T07:32:20Z
-34.58005886,-58.49147132,52.900001525878906,2021-06-10T07:32:22Z
-34.58009815,-58.49145454,52.400001525878906,2021-06-10T07:32:24Z
-34.58011033,-58.49139917,52.599998474121094,2021-06-10T07:32:27Z
-34.58011493,-58.49136138,50.5,2021-06-10T07:32:29Z
-34.58012615,-58.49134616,49.900001525878906,2021-06-10T07:32:30Z
-34.58017411,-58.49132453,48.900001525878906,2021-06-10T07:32:32Z
-34.58018105,-58.49130844,50.29999923706055,2021-06-10T07:32:36Z
-34.58019568,-58.49132295,50.099998474121094,2021-06-10T07:32:38Z
-34.58022231,-58.49131537,49.599998474121094,2021-06-10T07:32:43Z
-34.5802371,-58.49128731,49.20000076293945,2021-06-10T07:32:45Z
-34.58025604,-58.49127672,49.099998474121094,2021-06-10T07:32:46Z
-34.58026783,-58.49127295,49.099998474121094,2021-06-10T07:32:48Z
-34.58028012,-58.49126085,49.0,2021-06-10T07:32:50Z
-34.58029126,-58.49126265,49.0,2021-06-10T07:32:52Z
-34.58030033,-58.49124466,49.099998474121094,2021-06-10T07:32:54Z
-34.58030152,-58.49128502,48.900001525878906,2021-06-10T07:32:58Z
-34.58030977,-58.49129173,49.0,2021-06-10T07:33:04Z
-34.58022098,-58.49145575,43.5,2021-06-10T07:34:30Z
-34.58021662,-58.49146659,44.0,2021-06-10T07:34:31Z
-34.58028713,-58.49143629,44.70000076293945,2021-06-10T07:34:33Z
-34.58035974,-58.49143526,46.79999923706055,2021-06-10T07:34:35Z
-34.58040537,-58.49142677,49.20000076293945,2021-06-10T07:34:37Z
-34.58042923,-58.49142771,51.0,2021-06-10T07:34:39Z
-34.58045725,-58.49143472,51.900001525878906,2021-06-10T07:34:41Z
-34.58045177,-58.49142595,53.79999923706055,2021-06-10T07:36:23Z
